,Age,Catagory,Size,Color
9131,30,3,1,0
9132,18,0,1,1
9133,38,3,1,2
9134,32,0,1,1
9135,30,3,1,0
9136,16,3,1,2
9137,29,2,1,0
9138,18,0,1,1
9139,32,0,1,0
9140,39,3,1,1
9141,16,2,1,1
9142,25,2,1,1
9143,23,0,1,3
9144,41,1,1,0
9145,21,0,1,0
9146,27,3,1,3
9147,33,3,1,2
9148,26,0,1,0
9149,28,2,1,1
9150,39,3,1,0
9151,30,3,1,1
9152,32,2,1,2
9153,31,3,1,3
9154,29,3,1,0
9155,23,1,1,1
9156,23,2,1,0
9157,18,2,1,3
9158,20,2,1,0
9159,34,2,1,1
9160,39,0,1,1
9161,38,3,1,1
9162,25,0,1,3
9163,32,1,1,3
9164,28,0,1,2
9165,33,1,1,2
9166,40,2,1,2
9167,35,3,1,2
9168,21,0,1,1
9169,25,3,1,0
9170,36,1,1,1
9171,21,3,1,1
9172,35,3,1,3
9173,16,2,1,1
9174,37,1,1,2
9175,29,1,1,0
9176,36,2,1,1
9177,20,3,1,0
9178,32,3,1,3
9179,16,3,1,1
9180,22,1,1,0
9181,34,2,1,1
9182,23,1,1,3
9183,31,0,1,0
9184,40,2,1,0
9185,28,0,1,3
9186,40,0,1,1
9187,37,1,1,0
9188,25,1,1,1
9189,17,3,1,0
9190,32,0,1,0
9191,26,2,1,1
9192,39,3,1,1
9193,17,2,1,0
9194,41,2,1,2
9195,40,0,1,2
9196,28,0,1,0
9197,29,2,1,2
9198,33,1,1,0
9199,36,1,1,0
9200,33,2,1,1
9201,17,0,1,1
9202,40,0,1,0
9203,31,0,1,3
9204,36,1,1,0
9205,32,3,1,2
9206,28,1,1,3
9207,23,3,1,3
9208,33,1,1,1
9209,32,2,1,2
9210,24,2,1,2
9211,23,2,1,0
9212,32,0,1,2
9213,24,1,1,0
9214,37,2,1,1
9215,34,1,1,0
9216,30,2,1,0
9217,33,1,1,0
9218,23,2,1,3
9219,20,0,1,2
9220,28,3,1,3
9221,33,1,1,0
9222,18,3,1,1
9223,38,2,1,3
9224,29,3,1,0
9225,33,0,1,2
9226,21,0,1,3
9227,24,3,1,2
9228,29,3,1,0
9229,20,0,1,2
9230,19,3,1,2
9231,39,3,1,0
9232,23,0,1,2
9233,20,1,1,0
9234,28,2,1,0
9235,34,3,1,1
9236,22,1,1,0
9237,19,3,1,1
9238,16,0,1,0
9239,39,1,1,1
9240,36,1,1,0
9241,29,3,1,2
9242,30,1,1,1
9243,35,1,1,1
9244,32,3,1,3
9245,35,0,1,1
9246,18,2,1,1
9247,27,0,1,2
9248,27,0,1,1
9249,16,0,1,3
9250,23,3,1,3
9251,21,3,1,3
9252,16,3,1,3
9253,25,0,1,0
9254,39,3,1,2
9255,18,3,1,1
9256,33,0,1,2
9257,22,2,1,2
9258,36,1,1,0
9259,41,3,1,2
9260,34,3,1,2
9261,28,1,1,0
9262,19,3,1,1
9263,25,3,1,2
9264,32,3,1,1
9265,30,3,1,2
9266,27,1,1,2
9267,26,0,1,2
9268,18,0,1,2
9269,34,3,1,0
9270,31,0,1,2
9271,38,0,1,0
9272,17,0,1,3
9273,28,3,1,0
9274,26,0,1,2
9275,16,1,1,3
9276,32,3,1,1
9277,25,0,1,0
9278,18,1,1,0
9279,24,3,1,2
9280,20,0,1,3
9281,37,1,1,3
9282,40,0,1,0
9283,35,2,1,0
9284,17,2,1,1
9285,39,3,1,3
9286,17,0,1,2
9287,33,3,1,0
9288,26,1,1,2
9289,22,1,1,1
9290,31,3,1,0
9291,16,0,1,0
9292,16,2,1,0
9293,30,0,1,2
9294,27,1,1,2
9295,22,2,1,0
9296,16,0,1,1
9297,37,3,1,1
9298,23,0,1,0
9299,18,2,1,3
9300,37,1,1,3
9301,27,3,1,0
9302,20,1,1,0
9303,18,1,1,0
9304,28,2,1,2
9305,21,2,1,1
9306,25,1,1,3
9307,40,0,1,0
9308,16,3,1,0
9309,34,0,1,0
9310,19,3,1,1
9311,25,3,1,1
9312,24,3,1,0
9313,17,0,1,3
9314,27,0,1,0
9315,39,3,1,3
9316,34,0,1,0
9317,23,1,1,1
9318,22,3,1,0
9319,36,2,1,0
9320,35,3,1,0
9321,29,0,1,0
9322,27,1,1,0
9323,21,3,1,0
9324,19,0,1,0
9325,24,2,1,2
9326,41,1,1,1
9327,17,0,1,2
9328,26,1,1,2
9329,22,2,1,0
9330,26,3,1,1
9331,31,1,1,0
9332,16,2,1,3
9333,27,3,1,2
9334,24,2,1,2
9335,30,3,1,0
9336,21,3,1,0
9337,33,3,1,1
9338,25,0,1,3
9339,21,0,1,0
9340,33,2,1,3
9341,38,3,1,0
9342,29,3,1,0
9343,21,1,1,2
9344,40,0,1,2
9345,37,1,1,2
9346,34,3,1,0
9347,22,2,1,0
9348,29,0,1,0
9349,18,2,1,2
9350,33,3,1,1
9351,39,2,1,0
9352,16,0,1,3
9353,16,2,1,2
9354,34,0,1,0
9355,35,2,1,1
9356,25,3,1,2
9357,22,3,1,3
9358,23,1,1,3
9359,24,0,1,2
9360,36,2,1,1
9361,28,1,1,0
9362,19,3,1,1
9363,32,3,1,2
9364,41,2,1,0
9365,32,3,1,2
9366,33,1,1,1
9367,29,0,1,2
9368,38,2,1,2
9369,18,3,1,0
9370,18,0,1,0
9371,27,2,1,0
9372,41,2,1,0
9373,23,3,1,3
9374,17,1,1,0
9375,41,1,1,3
9376,29,0,1,3
9377,18,0,1,1
9378,35,2,1,2
9379,34,1,1,2
9380,17,0,1,0
9381,19,3,1,2
9382,27,0,1,0
9383,32,1,1,3
9384,33,2,1,3
9385,23,3,1,1
9386,33,1,1,1
9387,31,1,1,0
9388,21,3,1,2
9389,39,3,1,1
9390,35,1,1,0
9391,41,1,1,3
9392,25,1,1,3
9393,28,1,1,0
9394,33,2,1,3
9395,24,1,1,0
9396,41,2,1,1
9397,26,1,1,2
9398,32,1,1,0
9399,30,2,1,2
9400,36,2,1,0
9401,32,0,1,2
9402,38,1,1,2
9403,21,0,1,2
9404,28,2,1,2
9405,35,1,1,3
9406,39,0,1,0
9407,40,3,1,0
9408,33,3,1,0
9409,16,0,1,2
9410,38,0,1,0
9411,23,1,1,0
9412,39,3,1,3
9413,27,3,1,0
9414,37,3,1,0
9415,22,0,1,2
9416,29,1,1,0
9417,22,0,1,3
9418,40,1,1,1
9419,40,1,1,0
9420,30,3,1,0
9421,38,0,1,2
9422,22,0,1,2
9423,17,2,1,0
9424,22,3,1,2
9425,40,0,1,3
9426,20,1,1,3
9427,18,0,1,1
9428,36,3,1,3
9429,16,2,1,0
9430,20,2,1,0
9431,41,1,1,1
9432,30,1,1,0
9433,38,2,1,0
9434,32,3,1,1
9435,34,0,1,2
9436,40,3,1,1
9437,32,2,1,0
9438,21,1,1,2
9439,21,2,1,0
9440,29,3,1,0
9441,39,0,1,0
9442,37,1,1,0
9443,28,0,1,0
9444,22,2,1,1
9445,36,2,1,0
9446,41,3,1,0
9447,41,2,1,3
9448,39,3,1,0
9449,37,0,1,0
9450,38,0,1,1
9451,38,3,1,2
9452,31,1,1,3
9453,26,2,1,1
9454,27,1,1,0
9455,39,3,1,0
9456,32,1,1,1
9457,40,0,1,2
9458,22,1,1,0
9459,36,1,1,0
9460,16,1,1,1
9461,31,1,1,1
9462,38,3,1,1
9463,22,3,1,2
9464,30,3,1,0
9465,32,1,1,0
9466,18,0,1,3
9467,35,2,1,3
9468,22,2,1,1
9469,37,0,1,0
9470,19,1,1,0
9471,17,1,1,1
9472,33,1,1,2
9473,24,2,1,1
9474,25,3,1,0
9475,21,1,1,2
9476,26,3,1,1
9477,33,2,1,1
9478,21,1,1,1
9479,22,2,1,3
9480,31,1,1,1
9481,41,3,1,3
9482,17,3,1,3
9483,18,1,1,0
9484,16,3,1,2
9485,30,0,1,0
9486,37,3,1,1
9487,22,1,1,3
9488,22,2,1,1
9489,29,3,1,3
9490,26,0,1,2
9491,24,0,1,1
9492,36,2,1,0
9493,17,3,1,2
9494,20,2,1,3
9495,30,1,1,1
9496,20,2,1,0
9497,25,3,1,0
9498,40,2,1,2
9499,33,0,1,2
9500,23,2,1,2
9501,39,0,1,0
9502,19,2,1,0
9503,32,1,1,0
9504,37,0,1,0
9505,35,0,1,2
9506,39,2,1,0
9507,22,0,1,2
9508,31,3,1,3
9509,19,0,1,0
9510,38,1,1,0
9511,24,0,1,0
9512,37,2,1,0
9513,23,3,1,0
9514,26,1,1,0
9515,28,3,1,1
9516,36,2,1,2
9517,25,2,1,2
9518,26,0,1,0
9519,32,2,1,3
9520,20,0,1,2
9521,41,3,1,1
9522,17,1,1,0
9523,35,1,1,0
9524,25,1,1,2
9525,26,0,1,3
9526,27,0,1,0
9527,16,1,1,0
9528,40,3,1,1
9529,32,2,1,0
9530,31,1,1,1
9531,18,1,1,0
9532,17,1,1,1
9533,20,0,1,2
9534,23,1,1,0
9535,33,0,1,2
9536,19,1,1,1
9537,38,3,1,0
9538,31,1,1,0
9539,21,1,1,2
9540,34,3,1,1
9541,19,3,1,1
9542,39,1,1,2
9543,41,3,1,0
9544,41,2,1,0
9545,17,2,1,1
9546,24,3,1,1
9547,39,2,1,1
9548,38,2,1,0
9549,37,2,1,0
9550,21,1,1,2
9551,37,3,1,3
9552,19,0,1,0
9553,34,1,1,1
9554,35,2,1,1
9555,21,1,1,0
9556,24,1,1,1
9557,27,3,1,3
9558,40,0,1,3
9559,30,0,1,1
9560,21,0,1,0
9561,20,0,1,0
9562,19,1,1,2
9563,32,1,1,0
9564,40,1,1,2
9565,37,2,1,0
9566,30,2,1,0
9567,30,0,1,3
9568,37,3,1,3
9569,22,0,1,0
9570,39,3,1,0
9571,35,0,1,0
9572,36,3,1,0
9573,32,2,1,3
9574,28,1,1,1
9575,33,2,1,1
9576,32,2,1,1
9577,34,0,1,2
9578,37,3,1,1
9579,16,1,1,0
9580,27,1,1,0
9581,29,2,1,0
9582,23,1,1,1
9583,19,2,1,0
9584,41,3,1,2
9585,24,1,1,0
9586,31,3,1,2
9587,30,2,1,2
9588,36,2,1,2
9589,25,0,1,2
9590,35,3,1,2
9591,21,2,1,3
9592,38,1,1,3
9593,33,0,1,0
9594,29,3,1,1
9595,20,1,1,1
9596,34,3,1,0
9597,27,3,1,0
9598,25,2,1,0
9599,18,3,1,0
9600,32,3,1,1
9601,32,2,1,3
9602,37,2,1,0
9603,41,0,1,0
9604,35,2,1,1
9605,41,0,1,3
9606,19,1,1,1
9607,38,2,1,2
9608,18,2,1,3
9609,25,2,1,2
9610,36,3,1,2
9611,36,2,1,0
9612,27,2,1,0
9613,30,1,1,0
9614,31,2,1,0
9615,21,2,1,2
9616,33,1,1,1
9617,22,0,1,3
9618,20,2,1,2
9619,25,2,1,2
9620,28,0,1,2
9621,22,1,1,0
9622,21,3,1,3
9623,17,0,1,1
9624,23,0,1,0
9625,26,1,1,2
9626,32,0,1,1
9627,35,1,1,1
9628,18,1,1,0
9629,21,2,1,0
9630,33,2,1,2
9631,28,1,1,1
9632,18,1,1,0
9633,28,2,1,0
9634,28,2,1,1
9635,33,2,1,0
9636,26,2,1,0
9637,23,3,1,2
9638,27,3,1,1
9639,24,1,1,2
9640,29,1,1,0
9641,39,1,1,3
9642,35,0,1,2
9643,26,0,1,2
9644,34,1,1,0
9645,23,0,1,1
9646,38,1,1,1
9647,41,0,1,1
9648,16,2,1,1
9649,31,0,1,0
9650,41,2,1,0
9651,21,3,1,3
9652,17,3,1,0
9653,41,1,1,3
9654,36,0,1,0
9655,17,0,1,0
9656,20,1,1,2
9657,35,0,1,3
9658,21,0,1,0
9659,29,0,1,1
9660,23,0,1,1
9661,32,1,1,0
9662,17,3,1,0
9663,20,0,1,3
9664,41,3,1,0
9665,39,0,1,2
9666,34,3,1,3
9667,22,3,1,0
9668,41,3,1,1
9669,32,2,1,3
9670,21,1,1,0
9671,40,0,1,1
9672,39,3,1,2
9673,39,1,1,2
9674,34,3,1,2
9675,38,3,1,3
9676,32,1,1,3
9677,26,0,1,0
9678,40,2,1,3
9679,17,3,1,2
9680,32,2,1,1
9681,41,2,1,0
9682,24,3,1,0
9683,32,2,1,1
9684,32,2,1,0
9685,26,3,1,1
9686,27,1,1,3
9687,26,2,1,0
9688,39,2,1,0
9689,39,3,1,0
9690,33,1,1,2
9691,39,3,1,0
9692,31,1,1,3
9693,24,3,1,1
9694,22,1,1,0
9695,37,1,1,2
9696,36,0,1,0
9697,35,3,1,3
9698,16,0,1,3
9699,34,0,1,0
9700,41,0,1,1
9701,25,1,1,3
9702,19,3,1,2
9703,20,1,1,2
9704,24,2,1,1
9705,37,2,1,2
9706,26,1,1,1
9707,21,1,1,0
9708,37,1,1,1
9709,20,2,1,3
9710,28,3,1,0
9711,32,2,1,0
9712,26,3,1,1
9713,34,2,1,0
9714,21,1,1,0
9715,20,0,1,2
9716,40,2,1,0
9717,26,2,1,0
9718,18,0,1,1
9719,26,3,1,0
9720,30,2,1,0
9721,30,2,1,1
9722,26,3,1,3
9723,16,2,1,2
9724,17,0,1,1
9725,24,1,1,0
9726,31,0,1,3
9727,34,3,1,2
9728,41,3,1,0
9729,24,1,1,2
9730,41,0,1,2
9731,26,3,1,0
9732,38,0,1,2
9733,26,0,1,0
9734,39,0,1,1
9735,40,0,1,0
9736,41,3,1,2
9737,34,1,1,0
9738,19,1,1,1
9739,20,2,1,3
9740,25,3,1,1
9741,28,0,1,2
9742,21,1,1,0
9743,29,2,1,1
9744,40,3,1,0
9745,16,1,1,1
9746,41,3,1,3
9747,27,1,1,1
9748,41,3,1,0
9749,34,3,1,1
9750,37,2,1,0
9751,18,1,1,0
9752,40,1,1,2
9753,22,3,1,3
9754,26,3,1,2
9755,23,2,1,1
9756,31,0,1,0
9757,17,1,1,1
9758,37,0,1,2
9759,34,0,1,2
9760,27,1,1,3
9761,24,2,1,2
9762,28,3,1,0
9763,25,2,1,2
9764,28,3,1,1
9765,17,1,1,0
9766,21,2,1,2
9767,17,0,1,0
9768,28,3,1,0
9769,29,2,1,3
9770,21,2,1,0
9771,19,2,1,2
9772,28,1,1,0
9773,19,0,1,2
9774,20,2,1,1
9775,25,3,1,2
9776,16,2,1,3
9777,29,1,1,0
9778,35,1,1,0
9779,35,2,1,0
9780,26,1,1,0
9781,24,2,1,3
9782,21,3,1,0
9783,28,1,1,3
9784,36,1,1,0
9785,22,0,1,3
9786,38,1,1,1
9787,17,3,1,1
9788,18,2,1,1
9789,35,1,1,0
9790,19,3,1,0
9791,32,3,1,3
9792,38,0,1,0
9793,34,0,1,0
9794,38,3,1,0
9795,37,0,1,2
9796,39,0,1,3
9797,27,2,1,0
9798,29,1,1,3
9799,31,1,1,3
9800,26,1,1,1
9801,28,2,1,1
9802,33,2,1,2
9803,38,3,1,2
9804,23,2,1,2
9805,28,2,1,2
9806,25,3,1,1
9807,37,0,1,1
9808,18,3,1,0
9809,23,3,1,2
9810,41,1,1,0
9811,29,3,1,2
9812,26,2,1,2
9813,24,1,1,2
9814,32,0,1,3
9815,35,0,1,0
9816,21,3,1,1
9817,23,1,1,0
9818,29,0,1,2
9819,22,2,1,2
9820,38,3,1,3
9821,20,3,1,3
9822,32,3,1,1
9823,21,3,1,1
9824,27,0,1,0
9825,29,0,1,2
9826,38,1,1,1
9827,38,1,1,1
9828,33,2,1,1
9829,33,2,1,0
9830,28,2,1,0
9831,21,1,1,0
9832,26,3,1,1
9833,26,1,1,2
9834,36,3,1,0
9835,35,2,1,2
9836,32,2,1,1
9837,35,2,1,2
9838,33,0,1,3
9839,17,1,1,2
9840,38,1,1,0
9841,25,1,1,0
9842,28,2,1,2
9843,16,2,1,1
9844,19,0,1,2
9845,19,0,1,0
9846,17,1,1,0
9847,28,3,1,3
9848,34,1,1,0
9849,37,2,1,1
9850,20,3,1,0
9851,20,0,1,1
9852,31,3,1,1
9853,39,0,1,0
9854,33,2,1,0
9855,29,2,1,0
9856,31,3,1,3
9857,35,0,1,2
9858,19,2,1,0
9859,30,3,1,0
9860,30,1,1,3
9861,25,1,1,2
9862,23,1,1,0
9863,27,3,1,3
9864,17,0,1,2
9865,26,0,1,2
9866,20,2,1,0
9867,17,0,1,2
9868,17,2,1,1
9869,30,1,1,0
9870,29,1,1,0
9871,18,1,1,1
9872,26,1,1,3
9873,38,3,1,2
9874,33,0,1,0
9875,25,0,1,3
9876,16,2,1,2
9877,34,3,1,3
9878,30,0,1,1
9879,30,3,1,0
9880,17,0,1,0
9881,21,1,1,2
9882,36,1,1,1
9883,32,2,1,3
9884,28,3,1,0
9885,27,1,1,2
9886,40,2,1,0
9887,26,2,1,3
9888,32,2,1,2
9889,31,2,1,3
9890,24,0,1,2
9891,34,0,1,0
9892,41,3,1,1
9893,27,0,1,2
9894,31,2,1,1
9895,16,3,1,3
9896,33,1,1,1
9897,32,3,1,1
9898,18,3,1,3
9899,26,2,1,1
9900,23,3,1,0
9901,30,2,1,0
9902,41,2,1,1
9903,39,3,1,1
9904,41,2,1,0
9905,34,0,1,2
9906,30,0,1,3
9907,24,0,1,0
9908,20,2,1,2
9909,21,0,1,3
9910,36,1,1,0
9911,32,2,1,0
9912,21,2,1,0
9913,29,3,1,2
9914,19,2,1,1
9915,39,1,1,0
9916,24,0,1,1
9917,34,3,1,0
9918,41,2,1,2
9919,30,3,1,3
9920,35,3,1,1
9921,32,1,1,0
9922,33,3,1,1
9923,31,0,1,2
9924,39,0,1,1
9925,28,3,1,2
9926,23,3,1,0
9927,25,3,1,0
9928,28,1,1,3
9929,35,3,1,0
9930,24,0,1,3
9931,17,1,1,1
9932,20,2,1,2
9933,39,0,1,0
9934,34,1,1,3
9935,18,1,1,0
9936,20,3,1,3
9937,17,1,1,1
9938,40,2,1,1
9939,26,1,1,2
9940,40,3,1,2
9941,33,1,1,0
9942,31,2,1,1
9943,41,0,1,2
9944,36,3,1,0
9945,30,1,1,0
9946,18,3,1,0
9947,30,3,1,2
9948,20,3,1,1
9949,19,1,1,0
9950,36,0,1,0
9951,18,1,1,3
9952,31,0,1,1
9953,18,2,1,0
9954,36,3,1,1
9955,41,3,1,3
9956,34,0,1,1
9957,19,2,1,0
9958,39,0,1,3
9959,36,3,1,1
9960,38,1,1,2
9961,33,1,1,0
9962,32,0,1,1
9963,29,3,1,3
9964,23,2,1,1
9965,17,2,1,1
9966,35,1,1,1
9967,16,2,1,0
9968,41,2,1,1
9969,32,2,1,2
9970,27,2,1,0
9971,38,0,1,0
9972,16,2,1,0
9973,23,3,1,2
9974,24,1,1,3
9975,16,3,1,1
9976,23,3,1,2
9977,30,2,1,0
9978,29,0,1,2
9979,28,2,1,2
9980,29,3,1,1
9981,37,1,1,0
9982,23,0,1,1
9983,21,2,1,0
9984,31,3,1,2
9985,25,0,1,0
9986,16,1,1,1
9987,34,0,1,3
9988,20,0,1,1
9989,28,3,1,3
9990,22,2,1,0
9991,33,0,1,0
9992,34,2,1,0
9993,29,1,1,0
9994,37,0,1,0
9995,35,2,1,0
9996,31,1,1,3
9997,21,3,1,0
9998,36,3,1,0
9999,26,2,1,1
10000,21,1,0,2
10001,20,1,0,3
10002,18,1,0,0
10003,18,0,0,0
10004,19,0,0,2
10005,24,0,0,0
10006,23,0,0,0
10007,20,1,0,0
10008,21,1,0,1
10009,21,0,0,0
10010,18,1,0,1
10011,20,1,0,1
10012,21,0,0,0
10013,23,1,0,2
10014,23,0,0,0
10015,18,0,0,2
10016,22,0,0,0
10017,24,0,0,0
10018,23,1,0,1
10019,22,0,0,2
10020,21,1,0,2
10021,21,1,0,3
10022,21,1,0,1
10023,19,1,0,1
10024,19,0,0,1
10025,22,0,0,0
10026,19,1,0,2
10027,18,0,0,3
10028,22,1,0,3
10029,20,1,0,1
10030,23,0,0,0
10031,19,0,0,0
10032,18,1,0,1
10033,20,1,0,2
10034,19,1,0,2
10035,19,0,0,0
10036,18,1,0,2
10037,19,0,0,2
10038,22,1,0,3
10039,23,0,0,1
10040,24,1,0,0
10041,20,0,0,2
10042,19,0,0,0
10043,24,0,0,0
10044,24,1,0,2
10045,24,1,0,2
10046,18,1,0,2
10047,24,1,0,1
10048,21,1,0,0
10049,20,1,0,2
10050,18,1,0,1
10051,20,0,0,2
10052,19,0,0,0
10053,20,0,0,3
10054,20,1,0,2
10055,20,1,0,2
10056,19,1,0,3
10057,19,1,0,3
10058,23,1,0,1
10059,24,0,0,3
10060,19,1,0,1
10061,20,1,0,2
10062,20,0,0,1
10063,18,1,0,1
10064,18,0,0,0
10065,24,0,0,0
10066,18,0,0,1
10067,22,1,0,2
10068,19,0,0,2
10069,23,1,0,1
10070,21,0,0,0
10071,18,1,0,0
10072,24,1,0,0
10073,22,1,0,2
10074,22,0,0,0
10075,19,1,0,0
10076,24,0,0,0
10077,23,1,0,3
10078,23,0,0,0
10079,18,0,0,3
10080,23,1,0,0
10081,19,0,0,3
10082,21,0,0,2
10083,24,1,0,2
10084,22,0,0,0
10085,24,1,0,2
10086,24,1,0,0
10087,21,1,0,2
10088,23,1,0,1
10089,21,0,0,2
10090,20,0,0,3
10091,24,1,0,1
10092,20,1,0,1
10093,23,0,0,1
10094,24,1,0,0
10095,18,1,0,3
10096,20,0,0,0
10097,23,0,0,0
10098,20,1,0,1
10099,23,0,0,0
10100,18,1,0,0
10101,20,0,0,2
10102,18,0,0,0
10103,23,0,0,3
10104,19,1,0,1
10105,20,1,0,2
10106,22,0,0,2
10107,23,1,0,2
10108,21,1,0,1
10109,24,0,0,2
10110,20,0,0,0
10111,22,1,0,1
10112,21,1,0,1
10113,23,1,0,0
10114,24,0,0,1
10115,22,0,0,0
10116,20,1,0,1
10117,21,0,0,0
10118,24,0,0,2
10119,20,1,0,3
10120,21,0,0,2
10121,19,1,0,0
10122,19,0,0,0
10123,19,1,0,2
10124,21,1,0,1
10125,19,1,0,1
10126,21,0,0,0
10127,18,0,0,0
10128,18,0,0,3
10129,24,1,0,0
10130,22,1,0,1
10131,21,0,0,0
10132,23,1,0,3
10133,20,0,0,2
10134,23,0,0,1
10135,22,0,0,0
10136,19,0,0,1
10137,24,1,0,2
10138,18,0,0,0
10139,20,1,0,1
10140,24,1,0,1
10141,21,1,0,0
10142,21,0,0,2
10143,18,0,0,1
10144,24,0,0,3
10145,23,1,0,0
10146,21,1,0,3
10147,23,1,0,3
10148,22,0,0,0
10149,19,1,0,3
10150,18,1,0,0
10151,19,0,0,1
10152,24,1,0,2
10153,23,0,0,0
10154,24,1,0,2
10155,24,1,0,0
10156,23,0,0,0
10157,21,0,0,0
10158,21,1,0,0
10159,23,0,0,2
10160,22,1,0,1
10161,23,0,0,0
10162,24,0,0,0
10163,20,1,0,2
10164,21,1,0,0
10165,22,0,0,1
10166,18,1,0,2
10167,19,0,0,2
10168,21,1,0,2
10169,22,0,0,3
10170,21,0,0,2
10171,23,1,0,1
10172,18,1,0,0
10173,19,0,0,3
10174,23,0,0,0
10175,18,0,0,1
10176,23,0,0,0
10177,24,1,0,1
10178,24,1,0,0
10179,22,1,0,2
10180,20,1,0,2
10181,18,0,0,0
10182,22,0,0,1
10183,23,0,0,1
10184,19,0,0,0
10185,18,0,0,0
10186,22,0,0,2
10187,19,1,0,2
10188,24,1,0,1
10189,24,0,0,1
10190,23,0,0,1
10191,23,0,0,3
10192,22,1,0,1
10193,24,1,0,2
10194,21,1,0,1
10195,24,0,0,0
10196,22,1,0,0
10197,24,0,0,0
10198,20,0,0,0
10199,20,0,0,2
10200,20,0,0,1
10201,22,1,0,1
10202,22,1,0,0
10203,19,0,0,0
10204,23,0,0,3
10205,18,0,0,1
10206,22,0,0,0
10207,18,0,0,1
10208,21,1,0,0
10209,19,1,0,0
10210,23,1,0,3
10211,23,0,0,2
10212,24,1,0,0
10213,24,1,0,0
10214,18,0,0,3
10215,18,0,0,1
10216,20,0,0,2
10217,24,1,0,0
10218,18,1,0,3
10219,24,0,0,3
10220,22,0,0,1
10221,21,1,0,3
10222,23,0,0,0
10223,21,1,0,1
10224,18,1,0,3
10225,22,0,0,2
10226,20,1,0,0
10227,22,0,0,0
10228,23,1,0,1
10229,23,1,0,1
10230,21,0,0,3
10231,21,1,0,0
10232,18,0,0,3
10233,18,0,0,1
10234,20,1,0,0
10235,22,1,0,0
10236,20,0,0,0
10237,21,0,0,0
10238,24,0,0,1
10239,19,0,0,2
10240,19,0,0,3
10241,18,1,0,1
10242,18,1,0,1
10243,24,1,0,1
10244,18,0,0,3
10245,21,0,0,3
10246,19,0,0,2
10247,23,1,0,0
10248,23,0,0,0
10249,22,0,0,2
10250,24,1,0,2
10251,19,0,0,3
10252,22,0,0,0
10253,18,0,0,3
10254,23,1,0,2
10255,23,1,0,2
10256,23,0,0,3
10257,21,0,0,1
10258,21,0,0,0
10259,22,1,0,2
10260,24,0,0,0
10261,22,1,0,0
10262,21,0,0,0
10263,20,0,0,0
10264,23,1,0,0
10265,23,1,0,3
10266,24,1,0,0
10267,18,0,0,0
10268,24,1,0,0
10269,21,1,0,2
10270,19,0,0,1
10271,19,0,0,1
10272,22,0,0,3
10273,21,1,0,1
10274,18,0,0,3
10275,18,1,0,3
10276,24,1,0,0
10277,18,1,0,2
10278,19,0,0,2
10279,22,0,0,0
10280,22,1,0,3
10281,22,1,0,3
10282,23,1,0,2
10283,23,0,0,3
10284,23,0,0,1
10285,19,1,0,3
10286,24,1,0,1
10287,18,0,0,0
10288,18,0,0,0
10289,19,0,0,1
10290,19,1,0,2
10291,19,0,0,0
10292,23,1,0,2
10293,21,1,0,2
10294,24,1,0,1
10295,21,0,0,1
10296,22,1,0,1
10297,21,1,0,0
10298,19,0,0,3
10299,22,1,0,3
10300,19,1,0,0
10301,20,1,0,2
10302,19,0,0,1
10303,18,0,0,0
10304,24,0,0,3
10305,20,1,0,2
10306,24,0,0,0
10307,23,0,0,0
10308,23,1,0,3
10309,24,1,0,0
10310,19,1,0,3
10311,21,1,0,0
10312,18,0,0,2
10313,22,1,0,1
10314,19,0,0,1
10315,22,0,0,0
10316,24,1,0,0
10317,21,0,0,1
10318,19,1,0,3
10319,18,0,0,2
10320,18,1,0,0
10321,19,1,0,0
10322,19,0,0,0
10323,21,1,0,2
10324,22,1,0,2
10325,19,1,0,1
10326,21,1,0,0
10327,23,1,0,3
10328,22,0,0,1
10329,21,1,0,0
10330,20,0,0,3
10331,19,0,0,1
10332,18,1,0,2
10333,20,1,0,2
10334,20,0,0,0
10335,18,0,0,0
10336,24,1,0,1
10337,20,0,0,1
10338,23,0,0,2
10339,21,1,0,3
10340,23,0,0,0
10341,19,1,0,0
10342,19,0,0,0
10343,18,0,0,0
10344,24,1,0,1
10345,18,0,0,0
10346,18,1,0,0
10347,22,0,0,1
10348,19,0,0,2
10349,24,0,0,2
10350,18,1,0,2
10351,23,0,0,1
10352,21,0,0,1
10353,23,0,0,0
10354,18,1,0,1
10355,23,1,0,3
10356,19,1,0,0
10357,19,1,0,3
10358,23,1,0,3
10359,19,1,0,2
10360,23,0,0,0
10361,24,1,0,2
10362,24,0,0,0
10363,19,0,0,1
10364,24,0,0,0
10365,19,1,0,1
10366,19,0,0,1
10367,20,1,0,3
10368,21,1,0,3
10369,21,0,0,1
10370,18,0,0,2
10371,23,0,0,0
10372,24,0,0,0
10373,19,0,0,3
10374,19,1,0,2
10375,24,1,0,0
10376,18,0,0,2
10377,21,0,0,1
10378,20,1,0,1
10379,23,1,0,0
10380,20,1,0,0
10381,24,1,0,1
10382,21,1,0,0
10383,23,0,0,2
10384,20,1,0,2
10385,21,1,0,2
10386,24,0,0,3
10387,21,1,0,1
10388,18,0,0,2
10389,18,1,0,0
10390,23,0,0,3
10391,18,1,0,3
10392,22,0,0,3
10393,18,1,0,1
10394,24,1,0,1
10395,22,1,0,0
10396,22,1,0,0
10397,22,1,0,3
10398,19,1,0,2
10399,22,0,0,2
10400,20,0,0,0
10401,22,0,0,1
