,Age,Catagory,Size,Color,year,month,day
6617,24.0,2.0,2.0,1.0,2019.0,6.0,16.0
6618,25.0,3.0,2.0,3.0,2019.0,11.0,23.0
6619,27.0,2.0,1.0,0.0,2020.0,7.0,15.0
6620,37.0,2.0,0.0,2.0,2019.0,5.0,12.0
6621,27.0,2.0,1.0,0.0,2020.0,6.0,8.0
6622,33.0,3.0,0.0,2.0,2019.0,6.0,30.0
6623,25.0,1.0,1.0,0.0,2019.0,7.0,6.0
6624,21.0,2.0,0.0,0.0,2021.0,5.0,25.0
6625,33.0,2.0,2.0,1.0,2022.0,9.0,22.0
6626,38.0,1.0,1.0,2.0,2019.0,12.0,11.0
6627,26.0,2.0,2.0,2.0,2021.0,9.0,20.0
6628,36.0,3.0,2.0,0.0,2019.0,3.0,23.0
6629,17.0,2.0,0.0,3.0,2021.0,9.0,26.0
6630,35.0,3.0,1.0,1.0,2020.0,6.0,21.0
6631,33.0,3.0,0.0,3.0,2022.0,12.0,20.0
6632,21.0,3.0,2.0,0.0,2022.0,6.0,21.0
6633,24.0,3.0,0.0,0.0,2019.0,7.0,20.0
6634,36.0,1.0,2.0,0.0,2021.0,6.0,3.0
6635,28.0,3.0,1.0,1.0,2021.0,2.0,2.0
6636,38.0,3.0,1.0,1.0,2020.0,7.0,23.0
6637,22.0,2.0,1.0,1.0,2022.0,2.0,6.0
6638,19.0,0.0,2.0,2.0,2021.0,12.0,16.0
6639,26.0,0.0,0.0,0.0,2022.0,4.0,7.0
6640,32.0,3.0,1.0,0.0,2020.0,8.0,30.0
6641,16.0,0.0,2.0,0.0,2020.0,9.0,20.0
6642,35.0,3.0,0.0,1.0,2020.0,2.0,1.0
6643,41.0,0.0,0.0,1.0,2021.0,1.0,18.0
6644,25.0,1.0,0.0,1.0,2020.0,1.0,1.0
6645,41.0,3.0,1.0,2.0,2019.0,5.0,10.0
6646,35.0,3.0,0.0,1.0,2021.0,2.0,26.0
6647,40.0,0.0,0.0,0.0,2022.0,10.0,3.0
6648,38.0,2.0,0.0,0.0,2020.0,8.0,22.0
6649,40.0,2.0,0.0,1.0,2022.0,10.0,27.0
6650,32.0,2.0,0.0,0.0,2019.0,4.0,9.0
6651,22.0,2.0,1.0,2.0,2019.0,8.0,24.0
6652,37.0,1.0,0.0,0.0,2018.0,6.0,18.0
6653,17.0,3.0,1.0,1.0,2021.0,6.0,16.0
6654,23.0,1.0,0.0,0.0,2022.0,5.0,30.0
6655,24.0,2.0,1.0,1.0,2020.0,4.0,5.0
6656,35.0,1.0,0.0,1.0,2022.0,4.0,6.0
6657,31.0,1.0,0.0,0.0,2022.0,8.0,19.0
6658,24.0,3.0,0.0,0.0,2018.0,2.0,24.0
6659,26.0,0.0,0.0,2.0,2022.0,6.0,11.0
6660,23.0,1.0,1.0,0.0,2021.0,3.0,13.0
6661,29.0,3.0,0.0,0.0,2022.0,5.0,26.0
6662,33.0,3.0,0.0,0.0,2022.0,1.0,12.0
6663,33.0,0.0,0.0,3.0,2021.0,11.0,1.0
6664,17.0,0.0,0.0,2.0,2021.0,10.0,22.0
6665,30.0,2.0,0.0,1.0,2022.0,11.0,28.0
6666,31.0,1.0,0.0,0.0,2020.0,12.0,10.0
6667,25.0,2.0,2.0,2.0,2019.0,3.0,29.0
6668,22.0,0.0,0.0,2.0,2021.0,12.0,12.0
6669,16.0,1.0,0.0,2.0,2021.0,2.0,29.0
6670,30.0,0.0,0.0,3.0,2019.0,8.0,29.0
6671,27.0,1.0,2.0,2.0,2019.0,5.0,27.0
6672,20.0,2.0,0.0,0.0,2021.0,8.0,22.0
6673,23.0,0.0,1.0,2.0,2022.0,2.0,30.0
6674,27.0,3.0,0.0,0.0,2018.0,7.0,18.0
6675,19.0,2.0,2.0,0.0,2019.0,6.0,6.0
6676,30.0,3.0,0.0,3.0,2020.0,5.0,2.0
6677,25.0,3.0,0.0,2.0,2022.0,10.0,17.0
6678,24.0,0.0,2.0,2.0,2018.0,7.0,16.0
6679,35.0,1.0,2.0,1.0,2020.0,6.0,1.0
6680,26.0,2.0,0.0,3.0,2022.0,4.0,22.0
6681,24.0,2.0,1.0,3.0,2022.0,2.0,26.0
6682,39.0,2.0,2.0,0.0,2018.0,6.0,19.0
6683,31.0,1.0,0.0,3.0,2022.0,2.0,1.0
6684,22.0,2.0,2.0,2.0,2021.0,8.0,20.0
6685,21.0,2.0,0.0,0.0,2020.0,9.0,12.0
6686,17.0,3.0,0.0,2.0,2020.0,12.0,15.0
6687,36.0,0.0,2.0,2.0,2018.0,8.0,7.0
6688,35.0,3.0,0.0,0.0,2022.0,7.0,11.0
6689,24.0,2.0,0.0,0.0,2022.0,1.0,30.0
6690,28.0,1.0,2.0,1.0,2022.0,5.0,19.0
6691,32.0,0.0,1.0,1.0,2019.0,4.0,21.0
6692,31.0,1.0,0.0,0.0,2019.0,7.0,20.0
6693,19.0,1.0,0.0,3.0,2022.0,12.0,30.0
6694,26.0,0.0,2.0,3.0,2019.0,5.0,16.0
6695,33.0,0.0,1.0,2.0,2021.0,5.0,1.0
6696,16.0,2.0,1.0,0.0,2021.0,11.0,24.0
6697,32.0,1.0,1.0,0.0,2020.0,11.0,16.0
6698,28.0,3.0,1.0,1.0,2019.0,6.0,14.0
6699,17.0,3.0,0.0,1.0,2020.0,5.0,13.0
6700,39.0,1.0,0.0,0.0,2022.0,6.0,16.0
6701,38.0,1.0,1.0,1.0,2018.0,12.0,12.0
6702,28.0,0.0,1.0,0.0,2019.0,5.0,18.0
6703,31.0,2.0,0.0,2.0,2022.0,6.0,12.0
6704,31.0,0.0,0.0,0.0,2022.0,10.0,7.0
6705,40.0,2.0,0.0,1.0,2019.0,10.0,22.0
6706,23.0,3.0,1.0,1.0,2021.0,10.0,18.0
6707,37.0,2.0,0.0,2.0,2021.0,10.0,19.0
6708,37.0,1.0,0.0,0.0,2022.0,12.0,29.0
6709,25.0,3.0,0.0,0.0,2022.0,8.0,24.0
6710,29.0,2.0,0.0,1.0,2020.0,11.0,3.0
6711,21.0,2.0,2.0,2.0,2019.0,6.0,9.0
6712,29.0,2.0,0.0,0.0,2022.0,7.0,27.0
6713,31.0,1.0,2.0,3.0,2021.0,5.0,4.0
6714,18.0,3.0,2.0,0.0,2022.0,1.0,28.0
6715,27.0,3.0,2.0,0.0,2018.0,7.0,30.0
6716,38.0,3.0,1.0,2.0,2020.0,8.0,26.0
6717,20.0,3.0,0.0,0.0,2022.0,3.0,20.0
6718,25.0,0.0,1.0,0.0,2022.0,10.0,18.0
6719,17.0,3.0,1.0,2.0,2019.0,10.0,14.0
6720,16.0,1.0,2.0,0.0,2021.0,6.0,3.0
6721,22.0,0.0,0.0,3.0,2021.0,12.0,4.0
6722,41.0,0.0,0.0,0.0,2018.0,9.0,8.0
6723,34.0,0.0,1.0,3.0,2019.0,10.0,8.0
6724,40.0,0.0,0.0,0.0,2022.0,9.0,13.0
6725,24.0,3.0,1.0,2.0,2019.0,1.0,9.0
6726,17.0,0.0,2.0,2.0,2021.0,5.0,25.0
6727,31.0,3.0,0.0,0.0,2021.0,7.0,16.0
6728,27.0,2.0,1.0,2.0,2021.0,12.0,24.0
6729,21.0,3.0,2.0,1.0,2020.0,6.0,13.0
6730,17.0,3.0,1.0,2.0,2022.0,3.0,27.0
6731,36.0,1.0,1.0,0.0,2018.0,7.0,8.0
6732,20.0,1.0,2.0,1.0,2021.0,12.0,15.0
6733,39.0,2.0,1.0,2.0,2022.0,11.0,7.0
6734,26.0,2.0,0.0,0.0,2020.0,2.0,15.0
6735,29.0,2.0,0.0,2.0,2022.0,11.0,17.0
6736,19.0,0.0,1.0,3.0,2019.0,6.0,3.0
6737,20.0,3.0,1.0,0.0,2021.0,7.0,20.0
6738,19.0,0.0,1.0,1.0,2022.0,3.0,23.0
6739,33.0,1.0,1.0,2.0,2018.0,3.0,1.0
6740,40.0,0.0,1.0,1.0,2022.0,11.0,29.0
6741,37.0,3.0,1.0,0.0,2020.0,9.0,20.0
6742,32.0,0.0,0.0,0.0,2021.0,12.0,26.0
6743,26.0,2.0,2.0,0.0,2022.0,12.0,8.0
6744,16.0,1.0,2.0,0.0,2021.0,9.0,22.0
6745,23.0,1.0,1.0,2.0,2022.0,8.0,23.0
6746,39.0,2.0,0.0,2.0,2022.0,3.0,21.0
6747,29.0,0.0,2.0,0.0,2020.0,2.0,8.0
6748,22.0,3.0,2.0,3.0,2020.0,2.0,14.0
6749,20.0,3.0,1.0,1.0,2022.0,5.0,30.0
6750,20.0,1.0,2.0,0.0,2019.0,6.0,10.0
6751,23.0,2.0,2.0,2.0,2019.0,5.0,16.0
6752,35.0,3.0,2.0,3.0,2019.0,5.0,1.0
6753,41.0,3.0,1.0,0.0,2022.0,7.0,26.0
6754,38.0,1.0,1.0,1.0,2020.0,11.0,23.0
6755,21.0,2.0,0.0,1.0,2020.0,12.0,10.0
6756,19.0,2.0,1.0,0.0,2021.0,2.0,16.0
6757,16.0,3.0,2.0,1.0,2021.0,12.0,5.0
6758,40.0,1.0,2.0,2.0,2022.0,2.0,16.0
6759,31.0,3.0,1.0,0.0,2021.0,1.0,17.0
6760,21.0,1.0,1.0,0.0,2021.0,11.0,29.0
6761,27.0,3.0,0.0,2.0,2020.0,10.0,30.0
6762,34.0,0.0,2.0,0.0,2021.0,4.0,22.0
6763,23.0,1.0,1.0,0.0,2022.0,1.0,9.0
6764,16.0,3.0,0.0,0.0,2022.0,7.0,11.0
6765,30.0,2.0,2.0,2.0,2018.0,5.0,17.0
6766,22.0,3.0,0.0,0.0,2020.0,12.0,28.0
6767,25.0,2.0,1.0,0.0,2020.0,4.0,5.0
6768,18.0,3.0,0.0,0.0,2018.0,2.0,20.0
6769,18.0,0.0,1.0,2.0,2018.0,1.0,4.0
6770,38.0,3.0,2.0,1.0,2019.0,2.0,25.0
6771,27.0,2.0,0.0,1.0,2022.0,7.0,10.0
6772,28.0,1.0,2.0,2.0,2021.0,3.0,5.0
6773,24.0,3.0,2.0,2.0,2021.0,10.0,18.0
6774,22.0,2.0,0.0,1.0,2021.0,7.0,29.0
6775,41.0,3.0,2.0,1.0,2018.0,3.0,21.0
6776,38.0,2.0,1.0,2.0,2020.0,8.0,13.0
6777,41.0,0.0,0.0,0.0,2019.0,6.0,23.0
6778,16.0,0.0,1.0,0.0,2018.0,11.0,15.0
6779,23.0,1.0,1.0,3.0,2022.0,8.0,16.0
6780,18.0,2.0,2.0,1.0,2022.0,4.0,28.0
6781,18.0,3.0,2.0,3.0,2021.0,10.0,6.0
6782,29.0,2.0,0.0,1.0,2022.0,11.0,21.0
6783,24.0,3.0,1.0,0.0,2019.0,1.0,5.0
6784,31.0,0.0,1.0,0.0,2021.0,4.0,26.0
6785,30.0,2.0,2.0,0.0,2021.0,8.0,25.0
6786,38.0,2.0,1.0,1.0,2018.0,12.0,3.0
6787,27.0,3.0,0.0,0.0,2022.0,5.0,15.0
6788,39.0,1.0,2.0,3.0,2022.0,8.0,27.0
6789,23.0,2.0,0.0,1.0,2020.0,11.0,20.0
6790,26.0,2.0,2.0,2.0,2018.0,6.0,7.0
6791,26.0,1.0,1.0,2.0,2020.0,5.0,24.0
6792,17.0,3.0,1.0,2.0,2021.0,5.0,15.0
6793,41.0,3.0,1.0,0.0,2019.0,1.0,29.0
6794,36.0,3.0,1.0,2.0,2020.0,10.0,6.0
6795,36.0,1.0,0.0,2.0,2019.0,12.0,4.0
6796,30.0,1.0,1.0,0.0,2019.0,8.0,5.0
6797,41.0,3.0,1.0,1.0,2021.0,11.0,3.0
6798,25.0,0.0,2.0,1.0,2019.0,9.0,15.0
6799,18.0,1.0,2.0,1.0,2020.0,3.0,8.0
6800,28.0,3.0,0.0,2.0,2022.0,12.0,26.0
6801,33.0,3.0,2.0,0.0,2022.0,1.0,8.0
6802,35.0,3.0,1.0,2.0,2021.0,9.0,12.0
6803,30.0,2.0,2.0,3.0,2020.0,4.0,7.0
6804,19.0,3.0,1.0,0.0,2021.0,1.0,1.0
6805,20.0,1.0,0.0,3.0,2020.0,1.0,1.0
6806,21.0,2.0,1.0,1.0,2018.0,5.0,11.0
6807,33.0,1.0,0.0,0.0,2019.0,11.0,5.0
6808,33.0,1.0,0.0,2.0,2021.0,1.0,6.0
6809,30.0,0.0,1.0,0.0,2018.0,10.0,20.0
6810,16.0,1.0,0.0,2.0,2019.0,11.0,12.0
6811,16.0,1.0,1.0,0.0,2019.0,12.0,17.0
6812,29.0,1.0,2.0,2.0,2020.0,11.0,8.0
6813,36.0,0.0,1.0,0.0,2022.0,6.0,1.0
6814,31.0,2.0,1.0,0.0,2018.0,2.0,14.0
6815,25.0,2.0,2.0,2.0,2021.0,8.0,8.0
6816,40.0,1.0,0.0,0.0,2022.0,4.0,26.0
6817,24.0,3.0,1.0,2.0,2020.0,6.0,16.0
6818,24.0,2.0,1.0,3.0,2021.0,11.0,10.0
6819,32.0,3.0,0.0,0.0,2020.0,11.0,19.0
6820,41.0,1.0,2.0,3.0,2019.0,9.0,10.0
6821,39.0,1.0,2.0,1.0,2021.0,3.0,10.0
6822,34.0,3.0,2.0,0.0,2022.0,3.0,12.0
6823,21.0,3.0,0.0,1.0,2021.0,7.0,16.0
6824,40.0,1.0,0.0,0.0,2020.0,5.0,11.0
6825,29.0,2.0,0.0,1.0,2019.0,12.0,21.0
6826,39.0,2.0,2.0,0.0,2022.0,4.0,9.0
6827,32.0,2.0,2.0,2.0,2019.0,5.0,2.0
6828,37.0,0.0,0.0,3.0,2021.0,5.0,18.0
6829,28.0,2.0,1.0,0.0,2019.0,11.0,11.0
6830,21.0,0.0,1.0,2.0,2021.0,8.0,15.0
6831,41.0,0.0,2.0,2.0,2019.0,12.0,17.0
6832,41.0,1.0,0.0,0.0,2021.0,1.0,28.0
6833,35.0,3.0,0.0,3.0,2019.0,9.0,12.0
6834,41.0,3.0,0.0,3.0,2021.0,5.0,29.0
6835,32.0,2.0,1.0,0.0,2022.0,5.0,18.0
6836,39.0,2.0,2.0,2.0,2019.0,9.0,25.0
6837,32.0,2.0,1.0,2.0,2022.0,9.0,13.0
6838,39.0,2.0,0.0,2.0,2021.0,9.0,21.0
6839,16.0,1.0,1.0,2.0,2021.0,9.0,18.0
6840,34.0,0.0,2.0,3.0,2018.0,12.0,24.0
6841,21.0,2.0,0.0,0.0,2021.0,4.0,9.0
6842,40.0,2.0,1.0,3.0,2022.0,12.0,24.0
6843,19.0,3.0,0.0,2.0,2021.0,7.0,11.0
6844,34.0,1.0,2.0,3.0,2019.0,4.0,27.0
6845,30.0,2.0,0.0,0.0,2020.0,11.0,12.0
6846,17.0,0.0,1.0,1.0,2021.0,5.0,7.0
6847,27.0,3.0,1.0,1.0,2018.0,5.0,22.0
6848,36.0,2.0,0.0,3.0,2019.0,11.0,11.0
6849,29.0,1.0,2.0,1.0,2021.0,9.0,29.0
6850,25.0,2.0,0.0,2.0,2020.0,7.0,10.0
6851,18.0,2.0,2.0,3.0,2019.0,5.0,4.0
6852,16.0,3.0,0.0,1.0,2020.0,2.0,14.0
6853,23.0,2.0,0.0,0.0,2021.0,12.0,13.0
6854,24.0,2.0,0.0,0.0,2018.0,4.0,1.0
6855,38.0,2.0,0.0,1.0,2022.0,12.0,13.0
6856,34.0,3.0,0.0,0.0,2020.0,1.0,20.0
6857,37.0,1.0,2.0,2.0,2020.0,2.0,7.0
6858,16.0,0.0,1.0,0.0,2022.0,12.0,14.0
6859,32.0,1.0,0.0,3.0,2020.0,5.0,7.0
6860,25.0,0.0,1.0,0.0,2022.0,6.0,13.0
6861,38.0,0.0,0.0,3.0,2022.0,11.0,28.0
6862,24.0,3.0,0.0,1.0,2020.0,9.0,13.0
6863,19.0,3.0,0.0,1.0,2021.0,12.0,22.0
6864,32.0,1.0,2.0,0.0,2021.0,11.0,8.0
6865,22.0,3.0,1.0,2.0,2022.0,9.0,3.0
6866,34.0,3.0,1.0,0.0,2022.0,4.0,13.0
6867,26.0,2.0,1.0,2.0,2020.0,6.0,2.0
6868,24.0,3.0,1.0,3.0,2021.0,11.0,4.0
6869,40.0,0.0,2.0,0.0,2020.0,7.0,15.0
6870,25.0,0.0,2.0,1.0,2018.0,9.0,1.0
6871,37.0,3.0,1.0,1.0,2022.0,10.0,20.0
6872,22.0,0.0,0.0,0.0,2020.0,9.0,23.0
6873,38.0,0.0,2.0,0.0,2022.0,5.0,18.0
6874,22.0,1.0,1.0,0.0,2021.0,2.0,15.0
6875,20.0,3.0,0.0,2.0,2019.0,6.0,24.0
6876,35.0,3.0,1.0,0.0,2021.0,3.0,6.0
6877,27.0,3.0,1.0,0.0,2022.0,1.0,29.0
6878,24.0,1.0,0.0,1.0,2020.0,6.0,30.0
6879,24.0,0.0,1.0,3.0,2022.0,5.0,28.0
6880,19.0,1.0,1.0,0.0,2020.0,10.0,19.0
6881,32.0,0.0,2.0,0.0,2019.0,6.0,3.0
6882,24.0,0.0,2.0,2.0,2021.0,5.0,19.0
6883,39.0,2.0,0.0,3.0,2020.0,3.0,2.0
6884,25.0,3.0,2.0,0.0,2021.0,1.0,11.0
6885,39.0,1.0,2.0,2.0,2019.0,9.0,22.0
6886,31.0,2.0,0.0,0.0,2022.0,12.0,10.0
6887,35.0,1.0,2.0,0.0,2022.0,5.0,12.0
6888,17.0,1.0,2.0,3.0,2019.0,12.0,29.0
6889,20.0,1.0,1.0,2.0,2020.0,1.0,10.0
6890,22.0,3.0,1.0,2.0,2019.0,9.0,4.0
6891,24.0,2.0,1.0,1.0,2022.0,11.0,24.0
6892,29.0,1.0,0.0,0.0,2022.0,8.0,26.0
6893,37.0,1.0,2.0,0.0,2022.0,7.0,19.0
6894,36.0,1.0,2.0,1.0,2020.0,6.0,8.0
6895,29.0,1.0,2.0,0.0,2019.0,3.0,23.0
6896,39.0,0.0,1.0,2.0,2022.0,11.0,11.0
6897,29.0,0.0,2.0,0.0,2018.0,9.0,2.0
6898,33.0,1.0,2.0,2.0,2020.0,3.0,25.0
6899,34.0,0.0,0.0,3.0,2019.0,12.0,13.0
6900,28.0,2.0,2.0,2.0,2020.0,5.0,16.0
6901,25.0,2.0,2.0,1.0,2021.0,11.0,12.0
6902,21.0,0.0,0.0,3.0,2021.0,9.0,14.0
6903,19.0,2.0,0.0,0.0,2022.0,7.0,3.0
6904,37.0,3.0,2.0,1.0,2022.0,8.0,8.0
6905,23.0,3.0,1.0,3.0,2018.0,1.0,6.0
6906,36.0,1.0,0.0,2.0,2018.0,8.0,10.0
6907,31.0,2.0,0.0,1.0,2020.0,3.0,24.0
6908,30.0,2.0,0.0,0.0,2022.0,7.0,26.0
6909,36.0,2.0,1.0,1.0,2018.0,12.0,11.0
6910,16.0,2.0,2.0,2.0,2021.0,10.0,22.0
6911,18.0,2.0,2.0,2.0,2021.0,1.0,18.0
6912,37.0,3.0,1.0,0.0,2020.0,9.0,22.0
6913,20.0,3.0,0.0,0.0,2021.0,7.0,11.0
6914,40.0,3.0,0.0,1.0,2022.0,8.0,16.0
6915,40.0,1.0,1.0,1.0,2020.0,3.0,12.0
6916,29.0,0.0,2.0,2.0,2022.0,1.0,15.0
6917,36.0,3.0,2.0,2.0,2021.0,2.0,24.0
6918,17.0,3.0,2.0,1.0,2020.0,7.0,30.0
6919,17.0,2.0,1.0,2.0,2020.0,11.0,15.0
6920,30.0,0.0,0.0,2.0,2021.0,6.0,28.0
6921,28.0,3.0,2.0,0.0,2020.0,8.0,26.0
6922,33.0,1.0,2.0,1.0,2020.0,9.0,7.0
6923,22.0,1.0,1.0,2.0,2018.0,2.0,6.0
6924,35.0,1.0,1.0,2.0,2022.0,1.0,24.0
6925,26.0,3.0,1.0,0.0,2019.0,4.0,2.0
6926,30.0,2.0,0.0,0.0,2022.0,5.0,9.0
6927,21.0,3.0,0.0,2.0,2019.0,1.0,15.0
6928,34.0,0.0,1.0,0.0,2021.0,11.0,29.0
6929,31.0,3.0,1.0,0.0,2020.0,8.0,15.0
6930,35.0,2.0,2.0,2.0,2022.0,11.0,14.0
6931,20.0,2.0,2.0,0.0,2020.0,11.0,25.0
6932,36.0,2.0,2.0,1.0,2022.0,5.0,6.0
6933,18.0,1.0,2.0,2.0,2021.0,8.0,16.0
6934,34.0,2.0,0.0,2.0,2021.0,4.0,9.0
6935,32.0,1.0,2.0,3.0,2020.0,1.0,28.0
6936,21.0,2.0,0.0,3.0,2022.0,9.0,9.0
6937,36.0,1.0,1.0,0.0,2020.0,6.0,14.0
6938,27.0,0.0,2.0,2.0,2021.0,11.0,19.0
6939,36.0,1.0,0.0,0.0,2022.0,2.0,11.0
6940,26.0,3.0,1.0,0.0,2021.0,2.0,19.0
6941,39.0,0.0,2.0,3.0,2020.0,9.0,11.0
6942,24.0,2.0,2.0,2.0,2021.0,9.0,10.0
6943,27.0,3.0,1.0,1.0,2022.0,3.0,24.0
6944,16.0,2.0,2.0,0.0,2021.0,11.0,2.0
6945,28.0,2.0,0.0,0.0,2019.0,9.0,27.0
6946,33.0,1.0,0.0,0.0,2022.0,4.0,17.0
6947,25.0,3.0,1.0,2.0,2022.0,12.0,3.0
6948,33.0,2.0,1.0,0.0,2020.0,4.0,17.0
6949,23.0,3.0,0.0,1.0,2021.0,5.0,7.0
6950,38.0,3.0,0.0,3.0,2021.0,2.0,13.0
6951,41.0,1.0,2.0,2.0,2018.0,5.0,17.0
6952,39.0,3.0,2.0,0.0,2021.0,12.0,11.0
6953,18.0,2.0,1.0,0.0,2018.0,7.0,4.0
6954,34.0,1.0,0.0,0.0,2021.0,2.0,28.0
6955,27.0,3.0,1.0,3.0,2021.0,6.0,29.0
6956,35.0,0.0,0.0,1.0,2021.0,3.0,19.0
6957,38.0,3.0,0.0,1.0,2022.0,7.0,9.0
6958,37.0,2.0,2.0,0.0,2021.0,8.0,24.0
6959,35.0,1.0,1.0,0.0,2022.0,4.0,2.0
6960,31.0,0.0,2.0,2.0,2021.0,5.0,12.0
6961,29.0,1.0,1.0,3.0,2022.0,12.0,9.0
6962,26.0,3.0,0.0,0.0,2018.0,4.0,15.0
6963,41.0,2.0,2.0,2.0,2022.0,8.0,22.0
6964,34.0,3.0,0.0,1.0,2019.0,1.0,23.0
6965,29.0,2.0,2.0,3.0,2021.0,5.0,11.0
6966,21.0,0.0,0.0,0.0,2022.0,6.0,6.0
6967,41.0,3.0,2.0,2.0,2019.0,10.0,15.0
6968,26.0,0.0,1.0,1.0,2019.0,7.0,7.0
6969,31.0,0.0,1.0,0.0,2019.0,1.0,7.0
6970,39.0,2.0,1.0,0.0,2021.0,3.0,22.0
6971,40.0,0.0,1.0,2.0,2019.0,12.0,1.0
6972,36.0,2.0,1.0,0.0,2021.0,11.0,10.0
6973,20.0,2.0,2.0,1.0,2019.0,2.0,28.0
6974,36.0,2.0,2.0,2.0,2021.0,8.0,17.0
6975,26.0,3.0,1.0,2.0,2019.0,7.0,24.0
6976,24.0,1.0,0.0,2.0,2021.0,5.0,16.0
6977,24.0,1.0,1.0,1.0,2022.0,6.0,7.0
6978,30.0,2.0,1.0,0.0,2022.0,3.0,13.0
6979,17.0,0.0,2.0,0.0,2020.0,7.0,6.0
6980,19.0,1.0,0.0,2.0,2022.0,1.0,23.0
6981,27.0,2.0,0.0,2.0,2020.0,4.0,18.0
6982,38.0,2.0,0.0,1.0,2021.0,10.0,2.0
6983,20.0,0.0,1.0,2.0,2021.0,3.0,27.0
6984,22.0,0.0,1.0,2.0,2022.0,12.0,28.0
6985,27.0,3.0,2.0,0.0,2022.0,1.0,19.0
6986,21.0,3.0,1.0,2.0,2022.0,1.0,8.0
6987,25.0,2.0,0.0,3.0,2020.0,7.0,11.0
6988,37.0,3.0,2.0,1.0,2018.0,6.0,9.0
6989,29.0,3.0,2.0,3.0,2019.0,4.0,8.0
6990,40.0,3.0,0.0,0.0,2020.0,3.0,17.0
6991,33.0,0.0,1.0,0.0,2022.0,12.0,10.0
6992,24.0,1.0,0.0,1.0,2018.0,6.0,8.0
6993,18.0,0.0,0.0,0.0,2020.0,11.0,21.0
6994,22.0,0.0,2.0,3.0,2022.0,8.0,28.0
6995,26.0,2.0,2.0,0.0,2021.0,1.0,20.0
6996,34.0,3.0,2.0,0.0,2022.0,3.0,1.0
6997,41.0,2.0,1.0,0.0,2020.0,7.0,15.0
6998,31.0,3.0,0.0,1.0,2022.0,2.0,6.0
6999,21.0,0.0,1.0,1.0,2019.0,9.0,30.0
7000,34.0,2.0,1.0,2.0,2020.0,7.0,15.0
7001,30.0,2.0,1.0,1.0,2021.0,5.0,25.0
7002,40.0,2.0,2.0,0.0,2021.0,1.0,16.0
7003,24.0,2.0,1.0,0.0,2018.0,8.0,18.0
7004,19.0,3.0,1.0,1.0,2019.0,1.0,7.0
7005,26.0,2.0,2.0,1.0,2021.0,5.0,18.0
7006,20.0,0.0,1.0,0.0,2019.0,1.0,16.0
7007,35.0,3.0,2.0,1.0,2018.0,8.0,9.0
7008,20.0,3.0,1.0,0.0,2020.0,1.0,5.0
7009,32.0,1.0,2.0,1.0,2022.0,10.0,14.0
7010,16.0,0.0,2.0,0.0,2018.0,12.0,29.0
7011,41.0,1.0,2.0,0.0,2019.0,11.0,7.0
7012,18.0,2.0,1.0,0.0,2020.0,4.0,5.0
7013,23.0,2.0,0.0,3.0,2022.0,3.0,1.0
7014,17.0,3.0,0.0,1.0,2021.0,12.0,21.0
7015,19.0,0.0,0.0,3.0,2019.0,2.0,6.0
7016,36.0,0.0,0.0,2.0,2022.0,4.0,17.0
7017,35.0,2.0,2.0,0.0,2018.0,12.0,13.0
7018,36.0,1.0,0.0,1.0,2021.0,2.0,26.0
7019,36.0,2.0,2.0,0.0,2020.0,8.0,21.0
7020,32.0,2.0,0.0,3.0,2022.0,11.0,19.0
7021,27.0,2.0,1.0,2.0,2020.0,3.0,5.0
7022,33.0,3.0,2.0,0.0,2020.0,3.0,19.0
7023,17.0,0.0,1.0,3.0,2018.0,7.0,1.0
7024,32.0,2.0,2.0,2.0,2018.0,5.0,1.0
7025,19.0,3.0,2.0,1.0,2020.0,4.0,29.0
7026,29.0,1.0,0.0,0.0,2019.0,1.0,12.0
7027,21.0,0.0,0.0,1.0,2020.0,9.0,4.0
7028,38.0,3.0,0.0,2.0,2019.0,2.0,11.0
7029,32.0,1.0,2.0,3.0,2020.0,12.0,30.0
7030,22.0,1.0,2.0,2.0,2022.0,5.0,9.0
7031,37.0,3.0,2.0,2.0,2019.0,8.0,24.0
7032,32.0,0.0,1.0,1.0,2020.0,5.0,9.0
7033,16.0,0.0,1.0,1.0,2022.0,9.0,3.0
7034,21.0,1.0,0.0,3.0,2021.0,5.0,9.0
7035,35.0,1.0,2.0,1.0,2020.0,2.0,24.0
7036,18.0,0.0,2.0,1.0,2021.0,3.0,10.0
7037,29.0,1.0,0.0,2.0,2021.0,6.0,29.0
7038,27.0,3.0,0.0,0.0,2019.0,9.0,20.0
7039,17.0,2.0,1.0,0.0,2018.0,4.0,4.0
7040,16.0,2.0,0.0,1.0,2018.0,4.0,3.0
7041,41.0,0.0,2.0,0.0,2022.0,3.0,23.0
7042,16.0,0.0,0.0,0.0,2018.0,5.0,24.0
7043,25.0,2.0,2.0,2.0,2022.0,3.0,10.0
7044,40.0,3.0,0.0,3.0,2021.0,7.0,29.0
7045,35.0,3.0,1.0,2.0,2022.0,11.0,1.0
7046,24.0,1.0,0.0,2.0,2021.0,6.0,10.0
7047,22.0,0.0,2.0,2.0,2022.0,5.0,10.0
7048,25.0,2.0,0.0,2.0,2020.0,3.0,5.0
7049,28.0,1.0,2.0,1.0,2022.0,3.0,9.0
7050,41.0,1.0,0.0,0.0,2018.0,5.0,25.0
7051,16.0,2.0,2.0,2.0,2022.0,11.0,6.0
7052,39.0,3.0,2.0,2.0,2018.0,9.0,24.0
